,kaipan_price,kaipan_money,sell_amount,zhangting_min
sh600597,9.82,2241906,0.0020114399999999998,0.36666666666666664
sz300097,14.57,948507,0.00391607,0.05
sz000913,10.04,343368,0.00036295,0.15
sh600586,3.42,613890,0.0025473600000000002,0.05
sz002186,12.67,50680,0.00346066,0.06666666666666667
sh603917,12.4,97960,0.00243264,0.5166666666666667
sh600595,2.65,497898,0.0362228,2.0
sh600138,15.28,4991976,0.021109919999999997,0.2
sh603681,0.0,0.0,0.0,0.0
sz000791,5.76,559296,0.00248811,2.783333333333333
sz002377,5.26,273520,0.02435526,1.65
sz000882,2.95,5502635,0.09677770000000001,5.333333333333333
sh601518,3.11,911852,0.01082238,5.466666666666667
sz000555,11.75,5141800,0.03838418,1.15
sh600493,6.45,112875,0.00114975,0.0
sz002694,4.8,2255520,0.0225552,0.6666666666666666
sh600578,3.24,135432,0.022578599999999997,9.266666666666666
sz300085,15.7,81960280,4.89175596,234.10000000000002
sh600613,7.24,9837712,0.59315504,234.81666666666666
sz002508,25.6,6451174,0.0665028,0.41666666666666663
sz000166,5.69,11208731,0.12863070000000001,0.95
sh600890,8.08,177760,0.018193920000000002,6.1
sh600755,8.07,1811715,0.00171392,0.4833333333333333
sz002274,6.96,878352,0.009482899999999999,0.2
sh601869,46.97,2005619,0.0146318,0.7
sz300292,4.3,1699360,0.01129207,0.2
sz300435,10.58,27508,0.0008856000000000001,0.0
sh601607,18.45,1440945,0.03368087,1.0166666666666666
sz002092,8.95,1508970,0.004621439999999999,0.15
sh600288,9.17,7362593,0.33602548,244.46666666666667
sz300495,13.41,2513074,0.007972970000000001,0.0
sz000504,13.02,158844,0.0015617,2.566666666666667
sz002475,21.12,4830250,0.0018160399999999999,0.1
sz002875,24.75,36337950,0.00172776,0.0
sz300166,14.9,1357390,0.002511,0.05
sz002920,25.25,555500,0.0027047800000000004,0.4666666666666667
sz002677,12.83,672292,0.0012455,0.0
sz002547,8.4,4519200,0.02279265,1.1333333333333333
sz000591,3.82,1097104,0.009663870000000001,1.0666666666666667
sh603578,21.0,94500,0.000645,0.0
sz000422,3.78,166320,0.00089388,0.8500000000000001
sh603580,16.95,133905,0.00630966,0.016666666666666666
sh600262,19.19,280174,0.0009725,0.0
sz002245,4.84,455444,0.01221168,2.2666666666666666
sh603601,8.55,47025,0.0023175599999999998,0.23333333333333334
sh600131,17.28,22917894,3.16690296,209.9
sh603306,16.11,127269,0.00014904,0.0
sz000625,8.75,1416625,0.0113201,0.6333333333333333
sh603722,24.09,250536,0.0031551,0.15
sz000679,4.56,373008,1.398e-05,0.2833333333333333
sh600133,6.81,881895,0.01004275,0.0
sh600720,8.23,8230930,0.00124564,0.0
sz002861,21.6,140400,0.00376852,0.3
sh603203,24.8,49600,0.00271425,0.0
sz002253,16.8,1753920,0.0004345,0.18333333333333332
sh603015,7.35,75705,0.00318096,1.0666666666666669
sh601939,7.42,26815435,0.0085315,0.0
sz001896,3.61,228152,0.0026192599999999996,0.03333333333333333
sh600439,3.43,545370,0.0254135,4.6
sh601606,16.96,10569472,0.00673425,0.0
sz002548,8.66,681542,0.00921672,0.08333333333333334
sz000019,8.04,772644,0.00560028,1.0333333333333332
sz002719,12.35,100776,0.00190638,0.5666666666666667
sh600900,16.26,4196706,0.02237508,0.0
sz002308,5.8,9903952,0.31574998000000004,0.3
sh603508,45.47,691144,0.00127278,0.0
sz000880,8.77,327121,0.00438191,0.9
sh603222,16.85,401030,0.0011505600000000001,1.2666666666666666
sh600420,9.8,280280,0.0001008,0.2
sz300418,15.21,1536210,0.01904605,0.39999999999999997
sz002622,4.04,1465954,0.00223433,0.03333333333333333
sz000777,14.56,1378861,0.010996200000000001,0.05
sz000755,4.77,394479,0.0022624,0.0
sh600287,5.99,371979,0.00243715,0.0
sh603198,16.4,749480,0.00188048,0.21666666666666667
sh601000,2.96,4058160,0.035097,1.9833333333333334
sh600048,13.4,27293120,0.05537112,0.35
sz300559,47.39,146909,0.00345947,5.45
sz002291,5.2,201760,0.00101376,4.533333333333333
sz000153,6.45,315405,0.00277302,0.05
sh603588,9.8,704620,0.0122092,0.05
sz002741,15.09,170517,0.0025055999999999998,0.3833333333333333
sz000567,13.56,1743816,0.00101016,0.15
sh600704,5.57,856666,0.00416988,0.35
sz002723,9.42,181806,0.00088725,0.35
sh603707,26.77,74956,0.019551,0.0
sz300429,32.88,5099688,0.0325407,0.15
sh600887,28.19,12039949,0.0020746600000000003,0.06666666666666667
sz002564,5.2,531440,0.7687539900000001,120.5
sz002749,21.01,687027,0.0005292000000000001,1.3333333333333333
sz300407,8.31,619095,0.00359552,1.8
sz002268,25.72,1869844,0.004357649999999999,0.3833333333333333
sh600713,4.75,571425,0.00181651,3.033333333333333
sz300456,30.1,2119040,0.00589617,0.05
sh600535,21.19,3933712,0.002161,0.0
sz002490,4.72,203432,0.00178112,0.5166666666666667
sz002435,6.85,358255,0.00607464,0.2
sh600557,12.41,194837,0.01215604,1.1833333333333333
sh600168,6.56,88560,0.00089914,0.7
sz002652,4.93,476238,0.0014348599999999998,0.0
sh603938,19.99,1085457,0.00124745,0.16666666666666666
sh601777,4.56,986027,0.0021714700000000004,0.85
sz002546,4.56,682632,0.008191180000000001,0.38333333333333336
sz000565,5.35,222560,0.0007035800000000001,0.35
sh603396,43.1,693910,0.00216768,0.08333333333333333
sh603611,17.76,3552,0.00389577,0.0
sz000967,6.66,7326,0.00319428,2.8666666666666667
sh600976,16.86,6744,0.003519,0.4666666666666667
sh600058,7.96,107460,0.05887788000000001,0.23333333333333334
sh601788,13.5,14338350,0.03332724,0.0
sz000638,6.16,649880,0.00610212,0.4666666666666667
sz002678,6.56,44608,0.0010153599999999999,6.683333333333333
sz002287,28.47,71175,0.00301584,0.05
sz300348,27.43,20048587,0.00595442,0.0
sz300336,5.18,525770,0.00546896,2.45
sz300563,26.88,271488,0.027312200000000002,0.2
sh600538,5.1,210120,0.015455820000000002,3.0500000000000003
sz300401,14.21,630924,0.00343675,0.15
sh600145,0.0,0.0,0.0,0.0
sh603139,17.21,55072,0.00197792,0.25
sh601388,2.59,2005364,0.00030635999999999993,6.15
sh601801,7.7,481250,0.00011241999999999998,0.6166666666666667
sz000722,7.34,485174,0.43056172,13.333333333333334
sh600677,15.01,2679285,0.027674459999999998,0.39999999999999997
sh600518,11.09,34435559,0.022775600000000003,0.11666666666666667
sh600206,8.3,921300,0.013564940000000001,0.18333333333333332
sz300400,20.5,2339050,0.061529440000000005,0.3
sh600363,9.59,727881,0.015016779999999999,0.08333333333333333
sz300058,4.85,2286052,0.01252,0.25
sz002833,40.0,80000,0.00415716,0.0
sh601628,31.1,16554530,0.034947,0.1
sz300190,5.68,517448,0.00389918,2.7666666666666666
sh601117,6.19,3278843,0.013843,0.3
sz300750,91.5,9363012,0.017983350000000002,0.15
sh603111,5.17,1168420,0.00542784,1.6666666666666667
sh600436,109.4,6235800,0.00196974,0.0
sh600073,8.55,2917346,0.01680426,0.15
sz300632,18.35,785380,0.0026578500000000002,0.05
sh601998,6.8,29151940,0.00840849,0.15
sh603599,14.28,197064,0.00621984,0.31666666666666665
sh600702,28.86,14441544,0.006608,0.0
sh603515,30.81,599871,0.01612,0.06666666666666667
sz000530,4.04,875872,0.00663765,1.2666666666666666
sh603777,11.25,190125,0.00281015,1.5999999999999999
sh603488,8.49,203760,0.00013065,0.0
sz000751,3.85,1536758,0.02129508,0.3833333333333333
sz002645,8.43,451089,0.00575415,1.0333333333333332
sh600271,28.85,1851968,0.000595,0.0
sz002780,16.0,342400,0.00081792,0.2833333333333333
sz002326,9.03,1392426,0.01765208,1.1333333333333333
sz002477,2.44,6622160,0.15427839999999998,5.5
sz002022,11.06,236684,0.0033144900000000002,0.13333333333333333
sz000584,8.17,307192,0.0010067400000000001,0.0
sz002491,10.25,4949725,0.00294405,0.0
sz300531,18.28,294308,0.00373824,0.3
sh600055,12.99,520899,0.0004029,0.0
sh600583,6.08,1310848,0.0072145,2.05
sh600647,14.21,58261,5.86e-05,1.2166666666666666
sz002154,3.6,234360,0.055132480000000005,6.3500000000000005
sh600466,6.32,667013,0.01200996,1.9666666666666668
sz300658,13.34,336168,0.005241599999999999,0.8
sh600061,13.2,6652800,0.0090746,0.35
sh600579,9.37,523783,0.00225311,0.0
sh603960,30.31,266728,0.018048,0.16666666666666666
sh600763,58.98,802128,0.00624624,0.21666666666666667
sz002726,8.43,589257,0.0049816800000000005,0.0
sz300082,6.72,97440,0.0007751800000000001,0.3
sz300724,38.33,348803,0.01028612,0.1
sh600871,2.06,331660,0.01479929,6.383333333333333
sz002106,8.08,2087872,0.007828,1.7999999999999998
sz002886,18.3,259860,0.0005874,0.1
sz300133,8.09,513715,0.00929076,0.35
sz002832,37.33,321038,0.00117428,0.0
sh600965,10.98,86742,2.228e-05,0.0
sh601577,11.08,12833964,0.06617394,0.1
sz300107,12.67,14628782,0.14628782,0.05
sz300650,15.08,45250,0.00023535,1.45
sh603555,6.54,272718,0.0025805999999999997,0.08333333333333333
sh600966,3.45,586500,0.018017790000000002,1.9666666666666668
sh600856,4.23,2632329,0.005715360000000001,0.5
sh601010,3.24,462348,0.0008416799999999999,14.183333333333334
sh603429,28.58,328670,0.00038324,0.3
sz002596,8.8,5087280,0.4422934,3.4
sh600426,14.39,1769970,0.01937152,0.5166666666666667
sz300159,5.84,1289472,0.009582,0.6333333333333333
sz002847,24.1,506100,0.004902480000000001,0.31666666666666665
sh600633,11.09,4165404,0.04212,0.016666666666666666
sz002521,6.15,132225,0.0013083399999999999,0.05
sz000669,5.7,1116060,0.00197482,0.05
sz300436,28.37,4825737,0.04825737,1.35
sh600533,3.61,1907885,0.00254656,0.7666666666666667
sz300113,14.73,1917846,0.0349596,0.7
sz300762,0.0,0.0,0.0,0.0
sh600481,4.09,127199,0.011834200000000001,14.450000000000001
sz000971,4.05,11399130,0.76458762,239.33333333333331
sh600703,14.17,6479941,0.03910599000000001,0.15
sz002262,11.22,5818692,0.0018486,0.0
sz002179,41.86,786968,0.00091476,0.18333333333333332
sh601188,3.35,51925,0.001368,9.7
sz300687,25.55,4126325,0.25677154,3.4
sz300539,10.25,99425,0.0015954399999999998,0.7
sz300135,3.16,1424212,0.00185402,1.5166666666666666
sh600634,2.92,846800,0.00097088,0.48333333333333334
sh603320,18.61,3722,0.006912359999999999,0.9
sz300573,17.71,37191,0.00127445,2.05
sh601878,10.54,7098690,0.0058151800000000005,0.05
sz002578,3.54,217710,0.0007978099999999999,12.366666666666667
sz002609,6.9,486450,0.00500554,1.8833333333333333
sh600687,4.68,1172340,0.006601269999999999,0.0
sz300633,32.4,306666,3.2630000000000004e-05,0.0
sz300333,9.0,2118600,0.0018084099999999999,0.35
sz000078,4.1,6586650,0.030887699999999997,0.4333333333333333
sh600551,9.69,287793,0.00619836,2.2
sz002570,5.77,1224977,0.0039999,2.9333333333333336
sh600847,13.01,29923,3.972e-05,0.25
sz000718,3.68,245824,0.00017434000000000001,3.95
sh603882,25.7,167050,0.00070616,0.0
sz002271,20.08,3118424,0.043759799999999995,0.0
sz300211,7.1,3236180,0.00538707,0.65
sz002731,19.58,135102,0.0045258,1.8333333333333333
sz002451,14.2,2313180,0.010074449999999999,0.03333333333333333
sz002471,3.25,517725,0.0010086799999999999,0.8166666666666667
sz300667,0.0,0.0,0.0,0.0
sz002098,10.13,3900050,0.01240092,1.55
sz002356,7.06,2265272,0.05747546,240.86666666666667
sz000859,7.74,33436026,0.14377848000000001,0.30000000000000004
sz000716,3.45,211485,0.01170234,0.3
sz000910,13.45,43040,0.0023001,0.2833333333333333
sz300230,5.62,196138,2.89e-05,0.75
sz300659,29.24,143276,0.00252396,0.05
sz002540,5.35,176550,0.009698400000000001,7.783333333333333
sh600292,6.1,396500,0.0284355,1.9166666666666667
sz002381,7.66,176946,0.42210302,126.4
sz000615,5.74,237062,0.014943,1.4
sh600029,8.44,3138557,0.01145201,0.75
sz000952,10.83,281580,0.00621608,1.75
sz002766,5.9,531000,0.0008595999999999999,0.41666666666666663
sh600191,5.12,608768,0.55181082,28.95
sh600116,9.29,1131522,0.000976,0.0
sz000920,6.57,145197,0.0013551899999999998,0.0
sh600740,9.59,3609676,0.03077952,0.5333333333333333
sz002391,12.0,355200,0.00035496,0.03333333333333333
sz002591,7.63,204484,0.00016359,0.2
sz002076,3.53,288048,0.034802200000000005,0.0
sz300591,6.3,82530,3.852e-05,0.35
sz300366,8.51,5602133,1.07989545,238.10000000000002
sh600490,5.65,2017050,0.020008329999999998,1.4
sz002727,24.23,1255114,0.08264189999999999,0.75
sz000987,11.08,2337880,0.00030267,0.0
sz000677,3.11,2600582,0.57572964,78.83333333333333
sz300745,38.25,807075,0.009987020000000001,0.8
sz002091,6.56,456871,0.00395132,1.1666666666666667
sz300535,14.36,402080,0.0016228800000000002,1.0
sh600584,13.65,5778045,0.01686896,0.05
sh600600,39.3,1068960,0.0089276,0.0
sh600135,8.41,953694,0.00026753000000000004,0.0
sz002890,20.96,730456,0.00053175,0.0
sz300236,31.0,10065700,0.019593799999999998,0.0
sh600507,14.34,3685380,0.0060651,0.11666666666666667
sh603181,19.77,94896,0.00213045,1.0166666666666666
sz002579,11.05,1014390,0.00015806000000000001,0.0
sz300055,8.44,305528,0.008717299999999999,0.25
sz002280,4.51,452353,0.0264248,1.0166666666666666
sz002654,4.75,96425,0.009309360000000001,1.7000000000000002
sz002366,14.04,1133028,0.00177144,0.0
sz002501,3.18,4528002,0.00358974,0.38333333333333336
sh600354,4.33,1040932,0.012535119999999999,6.616666666666667
sz300090,2.45,1466080,0.0577055,1.7333333333333334
sz002320,15.39,980343,0.0011818,0.26666666666666666
sh601880,2.25,1594395,0.02129528,5.316666666666666
sz300713,22.0,26400,0.0027633,0.4
sz300315,3.85,1089935,0.01086606,0.45
sz300730,19.7,1623280,0.01087408,0.1
sz002481,3.47,313688,0.0008294800000000001,0.9333333333333333
sz300049,10.34,505626,0.0133141,2.1
sz000887,11.86,4051376,0.01607716,0.5333333333333333
sh603157,8.65,305345,0.00074508,0.38333333333333336
sh600104,28.62,4908330,0.0651105,0.7166666666666667
sz002110,17.0,5819100,0.01103319,0.0
sz300689,34.29,113157,0.0004561700000000001,0.4
sz002323,0.0,0.0,0.0,0.0
sz000739,9.2,368000,0.0047025,0.1
sh603906,9.56,34416,0.0014489199999999998,0.6666666666666666
sz002419,12.34,318372,0.1372026,0.0
sz002569,11.55,465465,0.01017784,0.26666666666666666
sz002399,22.97,454806,0.0076653,0.15
sz300199,9.7,1478280,0.031626,0.05
sz300391,12.85,100230,0.00086658,1.3
sz000670,3.93,2289264,0.013883580000000001,0.6
sz000563,5.0,69387000,8.40672756,124.16666666666667
sz002950,0.0,0.0,0.0,0.0
sz002055,13.45,1145940,0.00634224,0.0
sz002601,14.21,561295,0.023898419999999997,1.1166666666666667
sh603716,17.88,126948,0.00291765,1.4333333333333333
sz002342,3.97,575650,0.008699279999999998,1.6833333333333333
sz002093,8.5,1584400,0.0018922400000000001,0.25
sh601567,6.74,109188,0.0012365999999999998,0.3333333333333333
sz002497,7.92,655776,0.02449366,1.2333333333333334
sz000533,3.42,710334,0.025617209999999998,0.9333333333333333
sz300310,6.17,4059860,0.02261992,0.30000000000000004
sh603650,22.14,194832,0.00225522,0.0
sh600380,8.21,1939662,0.0054015999999999995,0.18333333333333335
sh603218,20.36,26468,0.00049896,1.6833333333333333
sh603348,23.92,679328,0.0022747999999999996,0.0
sz300346,13.8,27176340,1.13833347,150.95
sh601700,8.41,14110298,0.7842808600000001,6.2
sz002081,10.84,891048,0.00652023,0.4666666666666667
sz002829,19.01,395408,0.00494721,0.5
sh601100,28.3,359410,0.00042168,0.0
sh600232,5.74,12628,0.006010730000000001,0.7
sh601233,12.95,2692305,0.056651049999999994,0.6
sz002134,6.78,340356,0.0029468000000000003,0.8833333333333333
sz002513,5.91,89241,0.00064414,0.0
sz000802,13.2,2494800,0.02992625,0.0
sz002813,26.33,739873,0.0039121,0.0
sz002227,13.73,936386,0.00066838,0.0
sh600234,7.21,36771,0.00045864000000000007,0.0
sz002685,6.3,585270,0.0020801200000000004,1.05
sz002642,6.86,1824074,0.00404268,0.0
sh600592,6.88,131408,0.0008532,1.2
sh600350,4.85,1175984,0.01925612,2.533333333333333
sh603886,21.61,116694,0.0036287999999999997,1.3833333333333333
sh601200,14.8,710400,0.00356352,0.7833333333333333
sz002456,14.02,30303052,0.0166405,0.1
sz300378,12.59,721407,0.00846675,0.0
sz300441,7.56,84672,0.0050778,0.3
sz002327,8.35,292250,0.0021913600000000003,2.55
sz002116,9.5,200450,0.0015553200000000002,0.5
sz002018,1.26,280476,0.01319424,28.483333333333334
sh600585,37.08,13686228,0.09892999999999999,0.23333333333333334
sh601599,3.58,121720,0.0072446,1.55
sh603909,26.4,132000,0.008505,0.05
sz002401,10.63,617603,0.0038983299999999998,0.65
sz300647,17.1,1162800,0.006516309999999999,0.6
sh600166,2.1,1451310,0.007376400000000001,3.3833333333333333
sz300458,24.54,40877260,1.0056982799999998,6.183333333333334
sz300304,4.42,433160,0.013739490000000002,1.3666666666666667
sz000962,7.6,931000,0.0042693,0.06666666666666667
sz002802,23.76,275616,0.0006065,1.75
sh601216,3.93,14566938,0.03069488,0.06666666666666667
sz002073,5.15,800310,0.013231680000000001,0.43333333333333335
sz300408,20.02,816816,0.01773835,0.5
sz002730,7.67,10738,0.00335907,1.8666666666666667
sz002884,24.2,401720,0.00066987,0.08333333333333334
sz300179,4.59,126684,0.01847445,5.116666666666667
sz300103,10.0,12309000,0.20403111999999998,2.8833333333333333
sz300695,64.5,283800,0.002838,0.1
sh600725,2.77,150965,0.01524521,18.483333333333334
sz300731,26.0,626600,0.0009878999999999999,0.6
sz002850,25.98,410484,0.00046495000000000005,0.3
sh600622,8.93,573199,0.00048546000000000006,1.2166666666666666
sz002649,8.89,1782445,0.00196452,0.1
sz002150,7.69,140727,0.0013283400000000001,4.05
sh603366,4.75,923875,0.0014820000000000002,0.13333333333333333
sz000617,13.3,746130,0.0008822599999999999,0.1
sz002767,15.48,174924,0.00273,0.25
sz002770,3.66,2367288,0.00530145,0.15
sh600690,17.25,6554379,0.028649250000000005,0.15
sh603063,10.35,7923960,0.00099176,0.0
sz300354,10.07,90630,0.0009315,0.0
sz002398,5.23,346226,0.00262194,4.25
sh600177,8.57,1027714,0.0065268,0.6833333333333333
sz300025,5.45,865460,0.0180235,0.4
sz002616,8.1,115830,0.0021536600000000004,0.15
sz002733,23.6,4705840,0.01177659,0.11666666666666667
sz002393,25.91,513018,0.013625,0.0
sz000810,8.39,8505782,0.41105127,243.21666666666667
sz300138,6.53,517176,0.0019053000000000002,0.25
sz300593,20.9,219450,0.008220799999999999,0.5333333333333333
sz002275,14.09,63405,0.00239478,3.6166666666666667
sh600655,8.52,113316,0.000884,0.0
sh603378,15.46,457616,0.0049419,0.15000000000000002
sz300289,7.4,85840,0.00033351999999999996,0.0
sh600750,18.16,2814800,0.00162692,0.4166666666666667
sz002558,21.8,1839920,0.00293376,0.0
sz002538,5.66,92258,0.0005664400000000001,2.65
sz300032,3.71,2685669,0.00737933,0.25
sz002337,5.07,6892665,0.01601135,0.95
sz300238,13.94,4856696,0.0026388,0.0
sh600365,4.42,582556,0.00303973,0.1
sz300052,10.9,378230,0.00074839,0.1
sz000425,4.09,5831522,0.10434078999999999,0.5833333333333334
sh600596,12.68,1336472,0.07030555000000001,1.6833333333333333
sz000045,6.96,376536,0.0033843600000000003,0.5
sz000686,9.08,4293024,0.00494088,0.0
sz300380,22.07,3014762,0.00260946,0.2
sz002152,6.69,1009688,0.0096503,0.45
sh603359,18.08,321824,0.00099481,0.0
sz300625,15.96,229824,0.00047241,0.6000000000000001
sh600448,5.99,109617,3.15e-05,0.31666666666666665
sh600085,29.38,975416,0.01376748,0.4666666666666667
sh600209,4.03,481222,0.00222351,2.6
sz002941,33.36,6945552,0.00308241,0.15
sz300471,6.5,102050,0.0183532,0.2
sz300144,21.8,2118960,0.00346851,0.05
sz300374,10.7,319930,0.00039585,0.0
sh600901,7.6,5400560,0.00423107,0.0
sz300328,10.04,1632504,0.00442425,0.05
sz000613,7.11,407403,0.01109975,0.7666666666666667
sz000721,4.45,262550,0.00441288,0.43333333333333335
sz300649,26.2,395620,0.00029711,0.0
sz000516,5.79,684668,0.02058384,1.6166666666666667
sz000727,2.65,37005395,5.73109935,199.33333333333331
sz300444,7.88,348296,0.0211453,1.8
sh600215,7.84,251664,0.00528411,0.1
sz002669,14.0,2366000,0.0039032,0.6333333333333333
sh600739,13.9,14836860,0.0357262,0.0
sh600155,9.98,2788412,0.01015668,0.0
sz002395,14.68,27892,0.0001497,0.4666666666666667
sz002919,22.4,20160,0.0016909000000000002,0.41666666666666663
sh600576,4.67,82192,0.00660688,3.2333333333333334
sz300324,7.07,8096564,0.0450975,0.25
sz002010,8.24,168096,0.0040236000000000004,0.48333333333333334
sz000404,4.49,715706,0.0034549500000000005,0.1
sh600618,7.78,182830,0.00604296,0.8333333333333333
sz002170,4.16,778336,0.01564768,1.2
sz002495,3.62,333040,0.003363,0.75
sz000605,10.54,770474,0.010710699999999998,0.65
sz002571,5.3,289380,0.014121799999999999,2.466666666666667
sz002157,12.57,52747491,2.4214398900000003,163.3
sh600017,3.27,567672,0.04069122,4.25
sz002576,12.1,87120,0.00103068,0.35
sz300618,80.34,4304617,0.0014907599999999998,0.0
sz002352,36.83,456692,0.00564528,0.1
sz002136,8.58,220506,0.0023275,1.8166666666666664
sh600577,3.41,697686,0.019057240000000003,1.3166666666666667
sh603848,17.76,207792,0.00148256,0.15
sh600097,12.01,141718,0.0022380900000000003,0.75
sz002759,8.69,1296548,0.00304983,1.1
sh601888,64.98,2911104,0.0015168500000000001,0.05
sh603596,21.86,395666,0.00091102,0.9833333333333333
sh600006,4.37,549309,0.00291891,3.9333333333333336
sh601319,9.3,101643420,8.14545296,215.8
sz300439,16.02,370062,0.00769571,2.05
sh601699,8.37,2539458,0.0067978399999999994,0.06666666666666667
sz300095,5.83,222706,0.00031482,0.6166666666666667
sz300555,12.3,6206580,0.00223173,0.1
sh601021,35.99,2155801,0.00858942,4.95
sz000789,13.1,3184610,0.00548051,0.0
sh603466,18.2,422240,0.0006517000000000001,0.03333333333333333
sh601798,5.64,10152,0.0007436000000000001,0.0
sz002743,6.54,103986,0.00020130000000000001,0.3
sz002781,17.39,113035,9.025e-05,0.0
sz300719,11.6,442540,0.0006479,0.15000000000000002
sh600537,3.93,1656102,0.0057528,0.3666666666666667
sz000632,4.45,488610,0.0071005600000000006,4.0
sz002940,41.75,321475,0.00362015,0.0
sh600751,3.55,2063615,0.0129375,0.2
sz300210,4.64,91408,0.001045,1.2
sz000688,12.52,155248,0.00233552,0.5166666666666667
sz002317,9.29,1288523,0.0006250200000000001,0.26666666666666666
sh603031,12.57,175980,0.00048716000000000005,0.05
sz002213,10.2,243780,0.00076294,0.08333333333333333
sz000923,14.97,497004,0.0188958,0.9666666666666667
sz300613,114.0,12391800,0.123918,0.0
sh603363,11.68,1374736,0.00246238,0.26666666666666666
sz300177,14.0,1804600,0.00060186,0.06666666666666667
sh600230,20.35,2100120,0.00382536,0.05
sz300350,6.8,130560,0.0175,0.25
sh600182,17.19,694476,0.0018074399999999998,0.0
sh600753,18.1,2642600,0.014634359999999999,1.2166666666666666
sz002925,55.69,1804356,0.02193652,0.11666666666666667
sz300490,13.36,184368,0.010227199999999999,3.3
sz300475,9.55,28650,0.0001944,0.0
sz300362,6.0,13746000,0.53702171,219.6
sh601997,13.7,13498610,0.006099,0.6666666666666666
sz002561,8.92,137368,0.00046563,0.8999999999999999
sz300635,16.64,337792,0.0038183999999999996,0.0
sz002096,6.38,73370,0.0006081799999999999,2.7666666666666666
sz002529,8.09,1674630,0.0009545000000000002,0.03333333333333333
sz300476,13.23,605934,0.01355,0.05
sz002864,35.7,235620,0.0029289599999999995,0.2833333333333333
sh600838,7.01,144406,0.00608499,0.8166666666666668
sh600170,3.57,533358,0.03195469,5.966666666666667
sz000927,3.82,377034,0.001955,0.6333333333333333
sz002001,17.77,1212678,0.0028423199999999997,0.11666666666666667
sz002446,9.35,3646313,0.030830800000000002,2.033333333333333
sh600615,11.44,10296,0.00179316,1.4333333333333333
sz300568,31.26,543924,0.00029205,0.0
sz300681,35.22,38742,0.006009200000000001,0.3
sz000725,4.42,246145822,0.28740939,0.23333333333333334
sz000536,3.87,26702613,0.043428919999999996,0.35
sz002347,4.48,157248,0.01391712,1.0333333333333334
sh603043,31.51,746787,0.00074451,0.13333333333333333
sz300716,11.55,109725,0.000711,0.45
sh600338,24.68,501053,0.018247649999999997,0.5
sh600398,10.0,357000,3.075e-05,0.8833333333333333
sz000848,8.79,547441,0.011961719999999999,0.7166666666666667
sh600227,3.5,1481900,0.0063471199999999995,1.4666666666666666
sz000733,13.56,528840,0.011457809999999999,0.15
sh603118,8.1,839160,0.00386925,0.1
sh600423,3.86,460498,0.0001764,0.0
sz300250,15.64,9368360,0.00720018,0.05
sh600649,6.28,1003544,0.02754801,2.0166666666666666
sz300513,24.93,1204119,0.00013125,0.0
sh600409,6.77,1559131,0.0035028000000000004,0.21666666666666667
sz300383,17.59,4497763,0.0017079800000000002,0.35
sz002842,19.9,1349220,0.00282348,0.0
sz300288,15.15,406020,0.00301659,0.05
sh603998,6.02,192640,0.0011685,0.85
sh601231,12.45,2802495,0.00155744,0.25
sz002523,3.67,317455,0.00189879,0.03333333333333333
sh601579,9.75,250575,0.00052576,3.2
sh603032,33.0,22664400,3.24059695,192.56666666666666
sz300208,6.62,800358,0.0011576499999999999,0.05
sh600456,21.8,5209197,0.006562320000000001,0.2
sz002041,6.32,183280,0.00269192,1.7666666666666666
sh600769,4.89,1023477,0.010234769999999999,0.55
sh600172,4.02,425798,0.00826416,0.16666666666666666
sz002876,50.28,678780,0.0067878,0.05
sz300634,26.26,496314,0.0014371800000000001,0.0
sz300622,18.4,158240,0.0005613,0.15
sh600429,5.68,163584,0.00138,3.9166666666666665
sz002376,18.3,1560990,0.00020394,0.03333333333333333
sz002676,3.53,736711,0.015120399999999999,0.48333333333333334
sz300423,27.78,2786334,0.0006424,0.1
sz300290,8.06,233740,0.011305280000000001,2.6
sz002168,10.57,802263,0.0050328099999999995,0.5
sh603458,33.55,174460,0.005301,0.25
sh600671,17.99,41377,0.00034921999999999997,0.03333333333333333
sz002582,8.99,195083,0.00038303999999999996,1.3833333333333333
sz300597,14.49,417312,0.013374,0.25
sh603186,26.6,856520,0.022909139999999998,0.0
sh603100,10.03,445332,0.00083476,0.5333333333333333
sz000918,7.42,215195,0.0027861,0.75
sz300018,5.89,768056,0.00201366,1.6
sh601086,6.03,347328,0.0085284,1.4000000000000001
sz002302,11.82,6288240,0.019716900000000002,0.1
sz002624,30.6,2604060,0.00149424,0.0
sh603009,6.76,95992,8.892e-05,1.1166666666666667
sh603788,16.48,217536,0.0010152,0.05
sh600692,8.0,968000,0.00168714,0.65
sz000063,30.11,44449918,0.14290773999999998,0.11666666666666667
sz002050,14.77,685328,1.35646648,21.916666666666668
sh600467,2.93,1083514,0.00677084,4.316666666666666
sz300698,17.17,322796,0.0008347200000000001,0.15
sh600379,7.7,162470,0.00173448,0.8833333333333334
sh600624,6.94,2493924,0.00379496,0.03333333333333333
sz000673,5.08,1378712,0.03223452,3.083333333333333
sz000545,3.72,138756,0.00036768,0.05
sz300519,15.12,28728,0.00038675,0.0
sh600675,6.13,697594,0.01036592,2.1666666666666665
sz300209,13.12,200736,0.00082167,0.05
sz002598,7.5,75000,0.011596799999999999,2.65
sz300496,35.5,7153250,0.020191199999999996,0.1
sz000799,20.2,1791740,0.00498,0.0
sz002552,7.75,464225,0.10350345999999999,16.85
sh600563,48.85,229595,0.00078816,0.15
